1_Ciliated	2_Ciliated	3_Ciliated	4_Ciliated	1_Secretory	2_Secretory	3_Secretory	Early_Secretory	1_Transitional	2_Transitional
SLCO2A1	-0.367178328576366	-0.186120171943501	0.288576213340601	-0.521895931713942	-0.603667843607294	2.63009241401492	0.413393029433874	-0.68718544176813	-0.278828497412036	-0.68718544176813
IL6.1	0.0348714864110184	-0.504464973308547	0.319004916047464	-0.573472017384792	-0.235050070918527	-0.375400573027287	0.0643079147999355	2.66925501391882	-0.629668884204074	-0.769382812334007
MYH9	-0.293393924804585	-0.449842442792368	-1.44539641151551	-1.04159536274225	-0.892837400317898	0.460056429221424	1.75304597644703	0.306133546854048	0.607445088183273	0.996384501466844
ADGRG1	-0.468618589821145	-0.557465416625163	-0.88371164019069	-0.715246170786946	0.127456547004819	1.72215450359621	1.4465535400092	-0.489630071131434	-1.05155843514093	0.870065733086072
SLC2A3	-0.403787460018477	-0.767289561202793	0.196120749319847	-0.76676963372427	-0.691240614825056	-0.684300829874917	-0.793666549198768	0.654803569505961	2.02547900129735	1.23065132872112
PALMD	1.24066930824455	1.06739850401869	1.02147217505432	1.15753120756836	-0.814401741693826	-0.9173652482677	-0.556175703168651	-0.905752942965376	-0.163377821828179	-1.12999773696219
VWA1	-0.0742876633376167	1.31755952756491	-1.19793135339813	0.245883324399898	-0.475315577890377	0.616576997329023	0.640186182373322	1.16654619963305	-0.456580987348829	-1.78263664932524
EHD4	0.00222978080157561	1.74950917556215	-0.401296301496013	-0.570109383866196	-0.802218195465219	-0.018186704053245	1.89643560264922	-0.721538173079424	-0.412067603492642	-0.722758197560207
LUZP1	-0.242902117610123	0.252486900665702	-1.63828307236691	-0.910697205856535	-1.00913979236843	0.388144169698712	1.12872270515571	0.32169133292856	1.67820722826546	0.0317698514878638
PODXL	-0.508428368964026	-0.617773078500794	-0.501600900592766	-0.71988105714571	0.0101900292359603	1.58164802097569	2.07763007853208	-0.115272781740385	-0.727030822875213	-0.479481118924835
RALGDS	0.522222040897271	1.76371250693958	-0.82501885749434	-0.673655009493187	-0.735976939500907	-0.052413042090008	1.64315818389831	-0.688812326432231	-0.0835536873653895	-0.869662869359094
MMRN2	-0.711920959174037	-0.799425888118101	1.15674860245963	-0.857036181444167	-0.566457982866314	0.757572548643681	0.125444889431495	2.01656499246434	-0.264453839952363	-0.857036181444167
HSPG2	1.13493753077704	0.0881240180337334	-1.94043409092164	-0.210728717966733	-0.21128944871216	0.693820477993671	0.234110917131455	1.13265705488113	0.435617412821362	-1.35681515403785
ADAM15	1.47813974082916	0.496095578069462	-1.22095809122891	-0.39639689159504	-1.47487361935371	0.819244351863663	0.25415225514778	0.74041980678042	-1.1288756019201	0.433052471407269
TPM3	-0.734440641974241	0.927732808480925	0.268410231508736	-0.19757477417253	-0.569012567292791	-0.254156924234899	-0.0499512756141439	-1.66018679054087	0.194602255204887	2.07457767863493
RASIP1	-1.03453719608474	0.251663843819979	-0.0214550824813693	-1.2337798658901	0.623283094710028	1.47669515949744	-1.44482589990609	1.13406615993612	-0.305679282079033	0.554569068477757
LCN6	1.94573287153972	-0.233114822663262	1.44040125367501	-0.683779340417887	-0.683779340417887	-0.683779340417887	-0.683779340417887	0.729557913661642	-0.463680514123675	-0.683779340417887
PLEKHO2	-0.0597530511412749	-0.142722938546506	0.405014663840815	-1.37910005140083	-0.941577392227815	0.515951536700189	-0.730247466835112	2.0758952630715	0.792281459469399	-0.535742022930365
LEPR	-0.441065664873226	-0.624954059661013	-0.206460625831774	-0.442166976321018	0.698070913457186	-0.315422799191217	-0.143333723648052	2.47335446629892	0.191608875300165	-1.18963040552998
NNMT	-0.110364762842746	0.168810347989973	-0.666488917300148	-0.704963292830974	0.421306956006764	-0.85719895094471	0.146790734258784	1.11701023946464	-1.44844690631941	1.93354455251783
ABCB1	0.258481596192946	-0.310288137639637	0.37041239167035	-0.591336479683854	-0.66343946202574	-0.587845023837329	-0.734218551826068	-0.578794178101723	2.57304144337234	0.263986401878711
FOXC1.1	0.567320944474632	1.0536323659269	1.30190035073545	0.74123973770753	-1.25587830034623	-0.460166772994701	-0.335824620273389	0.708331781034826	-0.822905413830075	-1.49765007243495
ERG	2.41111796431469	0.946992168006394	-0.605133426953615	-0.605133426953615	-0.0301137505890692	0.302804179989674	-0.605133426953615	-0.605133426953615	-0.605133426953615	-0.605133426953615
CALCRL	-0.507543846137155	-0.64741859811603	0.374323924631787	-1.14170172378217	0.224901981279269	0.551692266069415	-1.14170172378217	1.87852101422704	-0.692411043790863	1.10133774940088
ABCG2	-0.38957735398106	-0.234248165890595	-0.38957735398106	-0.364431783170982	-0.241524973567622	-0.328769753961781	-0.132045156313271	2.83539285293473	-0.365640958087297	-0.38957735398106
TM4SF18	-0.733577840221205	-0.733577840221205	-0.733577840221205	0.640162060284986	1.88583279290361	0.785567497508395	-0.733577840221205	1.08990469063024	-0.733577840221205	-0.733577840221205
NEDD9	-0.0438911121931638	2.5775399022141	0.0017710078143818	-0.535756083925254	-0.847307462235792	-0.401791795551284	0.502787674305988	-0.908219385243406	-0.0132849875620606	-0.331847757623504
RAMP3	2.09103372223316	-0.412706532907459	0.85560723709447	-0.438427557211605	-0.807317483193977	0.931032512912998	-0.604057124156936	0.182682706898477	-0.898923740834565	-0.898923740834565
VAMP5	0.0253236244666543	-0.270573739914172	0.62232278180109	-0.187091311088017	-0.560289957371149	-0.740862637484867	-0.88263953912592	2.58494016898611	-0.243736774856473	-0.347392615413257
FAM43A	-0.548771193306682	-0.857932001617063	-0.197196013159317	-0.890813990193567	-0.376773803680226	-0.450656456816446	0.339888725982636	2.55934958220371	0.334127493032751	0.0887776575542038
CDH5	1.43139472057841	-0.608262753886918	-0.608262753886918	-0.608262753886918	-0.36097654709244	2.08797591933426	-0.608262753886918	-0.608262753886918	0.49118243050128	-0.608262753886918
LAP3	0.806765967707982	0.233630289210514	1.51552287732388	1.0125488801017	-0.229337510818823	-1.06007630382365	-1.45310278176642	-1.08617205264673	-0.355167159730489	0.615387794442034
ADGRF5	-0.269894693999528	0.0371888087966051	1.29877154082334	-0.568162670709491	-0.568162670709491	-0.535661205736676	-0.568162670709491	-0.568162670709491	-0.568162670709491	2.31040890366372
INSIG1	-0.899533092998389	0.0589652372279105	-0.511236699224007	-1.56193534526365	-0.489802258825279	-0.345932083160898	0.278207116776317	0.490678341820365	1.91846718843288	1.06212159521475
NRN1	1.95470376631186	-0.85909991601018	1.04100012361726	-0.85909991601018	-0.473581041158106	0.768751898092968	-0.32560548170973	-0.85909991601018	-0.85909991601018	0.471130398886468
ADAMTS4.1	-0.0990352492011976	-0.333910343626254	-0.221920511141759	-0.332087118837912	-0.465610468915223	-0.318822333439801	-0.144109807671768	2.81998523747429	-0.355835088653695	-0.548654315986681
SPARCL1.3	-0.592525849289284	-1.0667836774676	-0.260990732809764	-1.00685914474992	0.60367196893086	1.11138073848208	0.116641800972204	2.07634973448218	-0.598877073846971	-0.382007764703775
JAM2	0.634105369839364	-0.759314899638528	1.37899204432997	-0.968500716442306	-0.29964027840664	-0.0244009377400592	-0.831844715449653	1.95284790975066	-0.532390336145922	-0.54985344009689
RGS16.1	0.0559003081462916	1.33695530426171	-0.159607705133849	-0.481396737277257	-0.92739040001016	-0.788467661973267	-0.807388971690077	2.10699012195412	-0.56959181864717	0.233997560369655
S1PR1	-0.29228781953537	-0.32190875008632	0.816212683879109	0.576821771558199	-0.00177737966606783	-1.24572432611932	-0.648750300929944	-0.630934537035198	-0.524551336076381	2.27289999401129
SOCS2	-0.492048408712374	0.781574933379565	-1.00006107560866	-0.427149243507722	-0.549620249759185	-0.416775754119213	-0.666428914871609	1.68520494100718	-0.600956564579635	1.68626033677166
CDKN1A.1	-0.156105151967588	1.61568058845072	0.952168615415593	-0.476929985562465	-1.32018790379779	-0.154547752425189	0.576659818157721	0.67321029098678	-0.0750292570217226	-1.63491926223606
CAVIN2	-0.242560903274232	-0.611793175870959	0.00459939417916095	-0.483426981117846	-0.539266104287415	-0.567737707936228	-0.571469252315967	2.57337355445392	-0.361868331647656	0.800149507817222
SEMA6B	-0.444830304959076	0.249949429549382	-0.787560744481893	-0.510660563538397	-0.529438775335953	1.06082879436505	0.269743794015243	-0.787560744481893	-0.787560744481893	2.26708985934943
GIMAP7	-0.290459897201332	-0.654929080520596	0.196699063405138	-0.657080823574673	-0.278101373309877	-0.636413503285783	-0.812213630309027	-0.376433875214349	1.21772014300328	2.29121297700722
KLF2.1	-0.542993469273302	2.06447680324534	-0.307399989442453	-0.551773609370848	-0.953224854807969	-0.753981027266349	-0.672108332371678	1.29936429016406	-0.20332727325565	0.620967462378846
ROBO4	-0.762409144018451	-0.26815641776637	-0.762409144018451	0.853165041252549	1.16337992373623	2.06854210602365	-0.338500772437365	-0.598315824021409	-0.592886624731929	-0.762409144018451
CASKIN2	0.0219281707314377	-0.0398773033446125	-0.339753113044723	0.450407537390871	-0.908453555284381	0.892327848837206	1.83392226856914	-1.09116304048012	-1.45094921128129	0.631610397906476
SDCBP	-0.524253469374652	-1.34501235510459	1.11112712738391	-0.894898672452136	0.204583071786093	-0.663152686443679	-0.576036709795763	-0.10984137118875	1.6653719155071	1.13211314968247
SOX7	0.708875370785377	1.93561553320608	-0.998931198243841	0.654254315824066	-0.0639512058488758	0.78415196349223	-0.817561986075564	-0.204590396651787	-0.998931198243841	-0.998931198243841
LRG1.1	0.754120468633697	2.43752666332473	0.293753391734018	0.0332386916155844	-0.863741397319079	-0.581447400354435	-0.378119561722203	-0.586792348759898	-0.225246865788145	-0.883291641364268
MSX1.1	-0.717818574824808	-0.0742250251664675	-0.566553134166893	-0.497185312906671	0.0142756298568558	0.594253028886299	0.181707641189098	2.53441325455755	-0.627998549961957	-0.840868957463006
IL6ST	0.195293443161023	0.615407194425021	-1.81531462048135	0.157002383928728	-1.19143395161402	0.837809234926951	1.45195180538884	0.735653688844007	-0.547341249641274	-0.439027928937934
LMCD1	-0.505546024719492	-0.644899933272442	-0.927029600979657	-0.880927642406618	0.593834243052485	0.683688733354207	2.31143182386711	-0.185566914003415	-0.667959887569778	0.222975202677599
CCL21	0.067418016772147	-0.476880615019393	0.76923842129138	0.0645322075006347	2.08770999648239	-0.0907309613037873	0.0213175423174947	-1.24475060467034	0.278027041167857	-1.47588104453838
MMRN1	1.4920958233463	-0.316232938722905	-0.627468135389147	-0.511519470212406	0.404165891578192	-0.627468135389147	-0.627468135389147	-0.627468135389147	2.06883137095655	-0.627468135389147
CAVIN2.1	-0.242560903274232	-0.611793175870959	0.00459939417916095	-0.483426981117846	-0.539266104287415	-0.567737707936228	-0.571469252315967	2.57337355445392	-0.361868331647656	0.800149507817222
TFF3.1	0.733996887675408	1.05969936639943	0.94359214954467	1.2082858881201	-0.956182836620266	-1.05571365861087	-1.20923003524027	0.153191707319719	0.298851414615858	-1.17649088320378
TFPI	-0.0510541848426008	-0.371089161691771	-0.147392933561227	-0.296378467959048	-0.324440168309366	-0.370143068756701	-0.358461541843423	2.81942017048962	-0.338842133482823	-0.561618510042655
CLDN5.1	0.453374549965186	1.25135006546818	-0.190463786966403	1.57122412976874	-1.01318601725638	-0.927598044937408	-0.669493907885928	0.506207493273472	0.417729180100095	-1.39914366152955
PPFIBP1	-0.344491546237949	-0.493215966530099	-1.37261019507067	-0.238689437328373	-0.587399779999423	1.38603929925188	1.88291604485415	0.248614451530958	-0.835538541997289	0.354375671526817
GNG11.1	-0.0683098126686515	-0.947194309119049	0.331147744873166	-1.1585153407321	0.892763416733265	0.360099764577956	-0.418928178662735	2.18129927876353	-0.808506915854409	-0.363855647910969
FABP5	-0.538966359719478	-0.366221418394451	-0.699266260448902	-0.851183204574177	-0.243069998187804	-0.307702919314843	-0.312083579599969	0.44625590638494	0.255709815657332	2.61652801819735
LYVE1	-0.0347377203401012	-0.862029072241881	2.07761272890601	-0.862029072241881	0.795640405004024	0.755335477274553	-0.862029072241881	-0.862029072241881	-0.570736525492404	0.425001923615442
ECSCR.1	1.47833520887441	-0.0279186417378904	2.16147710025269	-0.497987759855454	-0.520789254006472	-0.387081797911683	-0.714908589136185	-0.714908589136185	-0.661304013819818	-0.114913663523415
PROX1	0.421510554704233	2.74597274115005	-0.449030438637857	-0.280022675277031	-0.367896155618542	-0.360261863570602	-0.449030438637857	-0.449030438637857	-0.363180846836679	-0.449030438637857
AKAP12.2	-0.544062603606257	-0.645104992969611	-0.294750282811519	-0.75104898226569	-0.311090800590763	0.45648633998999	1.20391642050893	2.23094101596151	-0.685211565194659	-0.660074549021924
CAV1.2	-0.57421057362949	-0.909606211682364	-0.0760819637650581	-0.986895109862686	0.199473021490325	0.433546475111973	0.779066891558591	2.27245137782534	-0.898405879107084	-0.239338027939546
EMP1.2	-0.502053667919578	-0.515088176355522	-0.0597442169484098	-0.842903931951416	-0.623474107483766	0.0905554119168428	2.16777533905315	1.40880068028086	-0.729476889668506	-0.394390440923654
ELK3	0.435403887785851	0.511189361972458	1.90267435308016	0.535400494806154	-0.903569690565689	-0.632832271923081	0.0543274859907828	-0.916713950949485	0.530797272573529	-1.51667694277067
APOLD1.2	-0.183584396010406	-0.394834738162204	-0.651698231814134	-0.543573331844648	-0.50192209718042	-0.142346016318907	-0.480914086397691	0.228039352742584	-0.0731419499666625	2.74397549495249
RAMP2.1	-0.305716026728668	0.392671645452528	-1.05505393525156	-0.381584258505385	0.857509891839848	0.393836120753443	-0.603667981693629	2.24441014790497	-0.694158122631408	-0.848247481140138
NNMT.1	-0.110364762842746	0.168810347989973	-0.666488917300148	-0.704963292830974	0.421306956006764	-0.85719895094471	0.146790734258784	1.11701023946464	-1.44844690631941	1.93354455251783
NRP2	1.4761166023644	0.905127100609975	0.625865822952023	1.12711547498561	-1.54983231475146	-0.0330063505442037	-0.479315641446793	-0.637305715481938	-0.348953098894112	-1.0858118797935
SPTBN1.1	0.875209552405593	1.44296242038553	-1.0789004650735	1.1532601404474	-1.10581071798756	-0.612890030810647	-0.479715798092674	0.883558869890102	-0.055159987883406	-1.02251398328084
CALCRL.1	-0.507543846137155	-0.64741859811603	0.374323924631787	-1.14170172378217	0.224901981279269	0.551692266069415	-1.14170172378217	1.87852101422704	-0.692411043790863	1.10133774940088
KANK3	-0.188056113667174	-0.224741415368693	0.368526522696374	-0.594214626398011	-0.594214626398011	-0.442850504757329	-0.556942898161475	2.68173884421764	0.144969444234689	-0.594214626398011
STMN1	-0.374716366287224	-0.39109667790232	-0.198825411629634	-0.290843203591386	-0.445245082670916	-0.638155167070403	-0.616845665917895	0.228428146232394	-0.0193299380460071	2.74662936688339
RGS16.2	0.0559003081462916	1.33695530426171	-0.159607705133849	-0.481396737277257	-0.92739040001016	-0.788467661973267	-0.807388971690077	2.10699012195412	-0.56959181864717	0.233997560369655
PRSS23	-0.475912659284564	-0.317348131937392	-0.488424238443317	0.298156985050272	-0.719226433672665	-0.377973814826953	-0.272818100931175	2.62849512172628	-0.713658314200671	0.438709586520185
FXYD6	-0.113041169712621	-0.353928144705809	-0.224522506719168	-0.411424260654396	-0.362168577212987	-0.404177479753815	-0.29569006581462	2.83464678397977	-0.355467071522565	-0.314227507883791
MTUS1	0.330808790137102	0.702527442336265	-0.881514703047788	0.149320506359773	-0.969526044398281	-0.161871122723378	0.142958329453056	2.30047769872488	-0.900563613280061	-0.712617283561567
UTRN	1.17557872120752	0.19189187520837	-1.2463984212371	0.778502859131417	-1.68683573105159	1.13821144549282	0.270464077264219	0.2907735554055	0.13843607551578	-1.05062445693693
ANGPT2	-0.248388141178719	0.271794125593985	-1.02501152408299	-0.0724105952493071	-0.54989342622583	0.955018472229396	-0.532560604227782	-0.699075393871754	-0.466734603206095	2.3672616902191
IGFBP7.1	0.399225654682766	1.22822545334463	-0.220499083419005	1.47559256902212	-1.0136218886269	-0.0777370563752273	-0.213521856149064	0.804262701349443	-0.669715480979966	-1.71221101284879
CD59.1	1.30990836741194	1.12772035275912	0.162348103912454	1.41444463994482	-0.960515181996177	-0.730138665967798	-0.68401543652763	-0.163268182256512	-0.0508016999958084	-1.42568229728441
TBX1	2.26787534919745	-0.546155851281539	-0.546155851281539	-0.546155851281539	-0.210488359561981	-0.189935251139262	-0.546155851281539	1.40948336919303	-0.546155851281539	-0.546155851281539
SLC24A1	1.82350946438557	1.00467166842609	-1.2175418239835	0.623982708225126	0.155781766556069	0.151332343846302	-0.927385535107218	0.204916516812639	-0.601725285177566	-1.2175418239835
APP	1.11233704432227	0.823022527085224	-0.48980315730541	1.09963410297296	-1.01225083423903	0.496631360357776	0.394188725346533	0.274306056101421	-0.851772765994723	-1.84629305864702
CNKSR3	-0.559850222611378	0.354446102301174	-1.05616548367992	-0.348899227357979	-0.257528462447708	2.01772786120984	1.34837410974463	0.111827317998943	-0.632318589883203	-0.977613405274404
KLF4.1	-0.519467938373168	0.394062883613902	-0.478245578222836	-0.967486212601366	-0.233189885786511	0.998072846150433	0.932092469802984	1.86993112540859	-0.96179456998213	-1.03397514000989
NR2F1	0.566062840709098	0.534648598159587	-0.644253365823354	0.364999927591951	-1.04966862396549	-0.883040603795624	-0.471885164513468	2.2207770837716	-0.869298398228362	0.231657706094062
ARHGAP29	-0.558757360844517	-0.268620074389813	-0.87750220869132	-0.144855607666952	-0.506970128599717	1.00945836500633	2.20299966686624	0.695329466845346	-0.842611258126932	-0.708470860398671
TGFBR2.1	-1.00107959657906	-0.50768755287282	-0.173580814779759	-0.964004943465988	-0.445810930387983	0.814883734746251	-0.569536117788544	-0.43586327610371	1.55320988085417	1.72946961637743
KLF6	-0.352990934545696	1.9117514163548	-0.868098272093914	-0.699834677097685	-0.994086652014704	0.478410540816858	1.46932593395679	-0.620268715562125	0.124206890898888	-0.448415530713206
HES1	-0.530977350021815	1.65999587434513	-0.785831613292482	-0.591634254830201	0.0288124943589823	1.81727455737424	0.162411324542471	0.0308564720395506	-1.06951258311643	-0.721394921399449
LMO2	0.605661561493568	1.94999745912143	-0.995040157693142	1.24667389556591	-0.992093342011424	-0.0349455457430003	0.059500665253895	-0.867250085095128	-0.296032113673695	-0.676472337218407
HYAL2.1	-0.285201315672593	-0.555423961926409	-0.265485407851211	-0.385230045971385	1.11645267910622	2.03722017300007	0.177322207890076	0.489026034675346	-1.08502631493398	-1.24365404831614
GYPC	-1.00638831456447	-0.946048037790122	-0.620031376216661	-0.75483830533168	0.193979605211281	-0.353813178900357	-0.507948093548273	0.823681739486455	1.51579846558848	1.65560749606535
PDPN	-0.371663777370993	-0.25726210922585	-0.406219505142518	-0.377222145234786	-0.198750491385361	-0.313056710661549	-0.303428419838565	2.83764653965352	-0.203823875651375	-0.406219505142518
PALM2-AKAP2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCAT19	0.910679310322122	0.966487148985373	1.30557600247731	1.25462821113948	-0.78202197662102	-0.944484600463549	-1.00213100653015	-0.576509969679782	-0.0778796937751938	-1.05434342585459
BMP2	-0.451104638172843	-0.521202500897405	-0.560624820115129	-0.560624820115129	-0.449088474409315	-0.157586529767485	1.34319118850088	2.32296617904592	-0.444899334690612	-0.521026249378875
FSCN1	-0.492318344001024	-0.381370501736702	0.331359709040796	-0.55608736617356	-0.348156545810572	0.0335278612900377	-0.288171809771535	2.7051580096405	-0.21392706527777	-0.79001394720017
RHOJ	-0.321244959553496	-0.468334038111234	0.237775070245959	-0.3260563298514	-0.37323809462421	-0.309368657500729	-0.512667727313271	2.76868245693167	-0.114026681075084	-0.581521039148205
DSP.1	1.24443148055465	1.38567359837043	-0.566991902891978	1.16703357590723	-1.49920911393274	-0.17552191914924	0.364491757421206	-0.412182055158149	-0.498863091175951	-1.00886232994546
LAYN	1.18154055092466	-0.636969628220067	0.463161893170567	0.0630759209298001	0.166454759794444	1.72222969172018	-0.370314045861112	-1.28941161217438	0.169121483771537	-1.46888901405562
RAB11A	0.416332998443387	-0.191571298883252	1.98677059684464	0.170359673574651	0.837533919592073	-0.571915161366685	-0.643609996833756	-1.35987586090788	-1.13264713370071	0.488622263237534
COLEC12	-0.733307480385112	-0.23053774857952	0.261003266165468	-0.447194731685723	-0.116488278989784	0.101925594589825	-0.11103322975509	2.66395966253593	-0.843013855637554	-0.545313198258437
ANXA2	0.831263339004008	1.0248905626265	1.36504529239179	1.11715583496938	-1.367588574457	-0.919098302327516	-0.394558307166521	-0.0661485833999355	-0.738279989247672	-0.852681272393027
PGM5	1.55179953234819	0.049677801959604	1.31104297446036	0.508284656266583	-0.686002835592981	-0.802362935583349	-0.822428064672603	0.841922792620934	-0.65376185849709	-1.29817206330965
ADD3	0.966610667913357	0.855862078838879	-0.531272330041184	1.05602353153225	-1.572576595794	0.042868093846225	-1.10315762713778	1.30790045964621	-0.584704783499634	-0.43755349530433
MAF	0.116256249365717	-0.208882223782113	-0.106202203340271	-0.30565767285469	-1.27020466232346	0.00430624549699869	-1.0289278225843	2.06289252913173	1.27356435642548	-0.537144795535093
EFEMP1.1	-0.0475166358555666	-0.0984701432416016	0.121316399630524	0.0725757864827213	-0.535805773971389	-0.585863649192998	-0.480740099074473	2.7181856591557	-0.438636101312307	-0.725045442620613
KLF2.2	-0.542993469273302	2.06447680324534	-0.307399989442453	-0.551773609370848	-0.953224854807969	-0.753981027266349	-0.672108332371678	1.29936429016406	-0.20332727325565	0.620967462378846
RCAN1.1	-0.700219968558686	-0.455484593610938	-0.548711083036784	-0.910785892508562	0.313890813941492	0.396514504548829	2.498872739224	0.395458669610172	-0.607721830306968	-0.381813359302558
TM4SF18.1	-0.733577840221205	-0.733577840221205	-0.733577840221205	0.640162060284986	1.88583279290361	0.785567497508395	-0.733577840221205	1.08990469063024	-0.733577840221205	-0.733577840221205
SLC9A3R2.1	0.636288758238539	0.856753225665506	1.65356706234982	0.324352771485713	-0.0785072132945523	0.410416654281059	-0.377697536449522	-0.47282855824761	-1.228560682639	-1.72378448138995
GPM6A	2.04725123252536	1.14925088730679	-0.932046281503157	-0.932046281503157	-0.0529111196774466	-0.334804654305712	-0.0873240711067635	0.652377488835411	-0.57770091906817	-0.932046281503157
TM4SF1.1	-0.831888252672729	0.143583147330718	-0.39314215136609	-0.947887177001702	0.357234178162323	0.906354227525336	2.2835466542155	-0.214632794326304	-0.947746845903416	-0.355420985963635
PECAM1.1	1.84505576570255	-0.784243155362268	-0.737802147506343	-0.432940615185317	-0.705721290561132	-0.316081640542253	1.02099132671924	-0.784558678103628	1.33991002352955	-0.444609588690402
TCF4.1	0.179843891367292	0.203847615838341	-0.909015142053111	0.0716709968032404	-0.63533816087854	0.170034433105357	-0.0528537853249825	2.53667324792045	-0.7921225677611	-0.772740529016948
GJA1.1	-0.0915313214176234	-0.746242391728216	0.102813893970995	-0.743258022269999	-0.296752806650346	0.470188750327169	1.1357676795978	2.09768869351587	-0.885461564972628	-1.04321291037302
MRC1	-0.365826484641661	-0.365826484641661	-0.365826484641661	-0.365826484641661	2.81364651142021	0.112965365713083	-0.365826484641661	-0.365826484641661	-0.365826484641661	-0.365826484641661
THBD.1	-0.0699162499689376	-0.246383661706031	0.561780509859747	0.388490630821137	-0.221155378709522	-0.223372287096326	-0.0916917021591556	-1.33582779354533	-1.08534173733343	2.32341766983785
ARL4A	0.000301588075101524	1.28127252083304	0.472755216609917	0.303861342545089	-1.23519631870141	-0.927499467128712	-1.15181871133505	-0.713377500975846	1.64858658816073	0.321114741917133
LIMS1	1.24938665956436	1.25333902984773	0.204054073750685	1.3310963280885	-1.60147350800489	-0.432322072817576	-0.322876967438831	-0.463944597214694	-0.260243778513513	-0.957015167261767
TIMP3.2	-0.145464478408203	-0.449418312317921	0.313568719744195	-0.431141983145403	-0.454227971364044	-0.361005492847125	-0.353110693335656	2.76202735422156	-0.356222834194202	-0.525004308353199
SHC1	-0.313026955985936	0.794148830042577	-2.0547406527826	0.0317059009866908	-0.456573868147089	0.391985319449515	0.505208621149274	1.60770243792957	0.34600170928186	-0.852411341923859
PPP1R2	0.0165312099449851	0.154552604872478	1.1316728914175	0.25884290548206	-1.5043666225618	-1.19515430731236	-0.635296567069081	0.279832114952473	1.82827413614287	-0.334888365869131
WWTR1	-0.443031841653244	1.55830677928544	-1.18081358877193	-0.0420492075474472	-0.655713858890375	0.586392398361725	1.08196520337361	1.02505489792891	-1.21147691140048	-0.718633870686222
GNAI2	0.0917092168010219	0.365359356574314	-0.724537337874368	-0.54075805752023	-1.47632554232488	-0.101123636920909	-1.09107505492259	1.4362870851372	0.512367211435919	1.52809675961452
VPS35L	0.207337103242922	-0.665481500487199	-0.464199733803844	-0.139701207856844	-0.612209117302208	-0.673153885836857	-0.784277207497397	0.861491952715187	-0.190999561987274	2.46119315881351
F8	1.86886149509737	-0.490082129563806	-1.6291727525316	1.14428309885401	0.012280134661228	0.25709655198794	-0.33659849447642	0.231520442256006	-0.0238429673118706	-1.03434537897285
IL6ST.1	0.195293443161023	0.615407194425021	-1.81531462048135	0.157002383928728	-1.19143395161402	0.837809234926951	1.45195180538884	0.735653688844007	-0.547341249641274	-0.439027928937934
RELN	-0.558761034986125	-0.558761034986125	-0.558761034986125	-0.558761034986125	1.76933109855588	-0.558761034986125	0.237362523706883	-0.558761034986125	1.90463362264011	-0.558761034986125
EMCN.1	1.06982932624655	-0.336578601065842	2.12900719161017	-0.389743478883161	0.746265950363794	-0.41257136817029	-0.200864544001256	-0.95876577629475	-0.735849747649517	-0.910728952155695
NDRG1.1	-0.801252987941093	-0.659675695341654	-0.87246933973038	-0.554931376558964	-0.392425722041122	0.833300283998177	0.512656845495205	2.12959357518438	0.673421330541903	-0.868216913606455
LOX	1.42791487738113	1.53290428291336	-0.834868878634754	1.29059206819173	-0.219410872263751	-0.54206638760784	-0.609294422647744	-0.834868878634754	-0.376032910062616	-0.834868878634754
ARL6IP1	-0.686753005539917	-0.214497540439978	-0.850543462090674	-0.555136492377413	-0.627557163585613	0.0329577854534288	0.105145197367039	0.149822494069026	-0.00340617210028541	2.64996835924439
FLT4	-0.702137056102203	-0.702137056102203	-0.702137056102203	-0.702137056102203	1.62614252515688	0.502656157026664	0.344358150145338	-0.702137056102203	1.73966550428433	-0.702137056102203
PXDC1	-0.397835689931554	0.267971532791984	-0.308367487984892	-0.330226687951185	-0.992772906100895	-0.0927610648030409	1.48764593991441	2.0034646004154	-0.866184125053607	-0.770934111296622
CNN3	-0.746492687723519	-0.248403527780522	-0.247246622228851	-0.754464873563964	0.833357381760374	0.576257398712605	1.95618609276949	0.769576840766583	-1.16440604105453	-0.974363961657658
MARCKS	-0.00938806858002054	0.22028734948405	-0.903432061624508	-0.283172428877871	0.737220211300368	1.76538228769926	1.26366982638821	-1.20336988593873	-1.00618146462726	-0.581015765223494
NFATC2	0.607630278854846	1.35450915687239	1.05394625949235	0.493048825135832	-1.69199742974231	-1.21132974467151	-0.785500033027454	0.0218103347181161	0.569892325759943	-0.412009973392197
EDNRB	-0.912961989703068	-0.180606859865558	1.12226967266543	-0.871289770317514	0.165114248207011	1.09033691286281	-0.513959803368729	-0.912961989703068	-0.775026468464368	1.78908604768705
CDH5.1	1.43139472057841	-0.608262753886918	-0.608262753886918	-0.608262753886918	-0.36097654709244	2.08797591933426	-0.608262753886918	-0.608262753886918	0.49118243050128	-0.608262753886918
DKK3	-0.4070910013182	-0.596140680294237	0.333547744659139	-0.657094377731573	-0.10244125815473	-0.055539209738921	-0.410559856639836	2.68647039438374	-0.0611778020016744	-0.729973953163711
CRIP2.2	0.913163379095156	1.1590785349302	-0.670328003465373	1.52496239569422	-0.465897713037349	0.311327563597987	0.155078334066315	-0.326736549044174	-0.967650556971411	-1.63299738486557
CYTOR	-0.647614368501755	-0.873490661418563	-0.284776910767303	-0.832009017052572	-0.255802651979609	-0.503171333708922	1.25879118933441	-0.65705719595555	0.763925797499437	2.03120515255043
